Relative Position,Speed,Acceleration,Gap,Sensor Data,Vehicle Characteristics,Behavior,Time Duration
73.11412271527469,13.149397086093977,1.0460284760339338,7.306717546253866,No Object Detected,Truck,Erratic,1204.2880126572175
33.87067063389362,83.90230336517979,-8.037383841728111,29.080607188541386,No Object Detected,Truck,Consistent,2773.6246617158026
23.072530055071304,67.01249933247688,2.8590330542390383,7.403750948257576,Object Detected,Truck,Erratic,377.10538421289635
5.31817577058602,71.53620304684114,0.981857260872161,19.002993928167335,No Object Detected,Truck,Consistent,2474.488621630367
19.901346409586807,52.80611694682996,5.60777451030566,18.353272357090667,No Object Detected,Truck,Erratic,2733.8724916422975
87.42120437746169,61.279295785119,-8.162590117532156,0.2195321189435273,Object Detected,Truck,Erratic,1726.5542405959907
65.0864905103202,57.504878355467184,8.962465727131622,47.83283164669327,No Object Detected,Truck,Consistent,1416.6771259814261
43.98749123714516,43.747270994833,-6.183158265417507,0.47989177437338104,No Object Detected,Truck,Consistent,3478.695458861852
59.63904306325426,76.30019626292709,4.482498644080017,15.850671323779803,No Object Detected,Truck,Erratic,2365.5183074248894
15.872895124932251,25.748860446850586,-1.8835939410580025,16.258669701298185,No Object Detected,Truck,Consistent,1872.0649368911595
91.72650047368546,25.867002007514444,7.749520785918072,31.511032490954843,Object Detected,Truck,Consistent,3405.105127290287
67.8788721622034,105.65955397838765,3.3514688950497273,38.81695488122657,Object Detected,Truck,Consistent,1843.980791507201
33.16969222514125,30.98805285826736,7.844865691745117,46.03970911769404,Object Detected,Truck,Erratic,1858.9474768094317
65.07576638430282,52.42535084451379,-1.734940074990785,31.7841822472883,Object Detected,Truck,Erratic,406.2920192717504
93.259682522148,51.84651213385036,4.981285353286829,2.329218839466213,No Object Detected,Truck,Erratic,1660.3518331536598
91.392764019886,116.32447264048987,-8.591263317546744,15.060220245822464,No Object Detected,Truck,Erratic,2100.104086914961
17.304190824878106,88.06560755334459,-8.564673509694419,45.8551005491978,No Object Detected,Truck,Consistent,2066.289478815675
23.183079508491222,31.594018144178293,5.74848128292132,1.0455222631257977,No Object Detected,Truck,Consistent,1338.9619619593789
47.361241778012484,43.344936403591106,-5.697458229760539,37.84501248128398,No Object Detected,Truck,Erratic,1631.9902010543408
47.18838546329385,105.70236934282813,-7.770165193313678,35.56985625241185,No Object Detected,Truck,Consistent,3441.507410761217
86.39154648036126,95.2252275791675,-7.537260605228397,38.30017948524899,No Object Detected,Truck,Consistent,661.8685638716202
97.18259921762483,84.1202568413149,-2.6244770056596245,14.239627770520169,No Object Detected,Truck,Consistent,2159.0942536510493
4.945074787470405,7.975296021045617,-3.0047782795642553,23.038481922872865,No Object Detected,Truck,Erratic,564.0008589452248
53.06868445919651,8.855336276527442,7.472509608110652,7.052198870276505,Object Detected,Truck,Consistent,629.8615160418253
71.24701438996117,101.52073781316895,1.1184471689113007,36.611062008225915,Object Detected,Truck,Erratic,1246.4468951883005
95.26434790644859,69.97371725775675,-9.781852508390665,34.71320193991163,Object Detected,Truck,Consistent,2211.368145489136
16.345735860262934,103.88319795563483,8.746513635114606,31.51878704209818,No Object Detected,Truck,Erratic,1290.8139804926634
78.57375689888497,78.76119088959462,-5.201120943926918,26.287792028843587,Object Detected,Truck,Consistent,3050.3935310349507
32.280873970399696,6.251332604507507,5.910015957532197,3.9450206342337535,No Object Detected,Truck,Consistent,879.3083957548281
49.58199511880884,40.842179436616995,4.664202318317418,11.981407607781659,No Object Detected,Truck,Erratic,2609.2683969034147
87.15328522406416,108.41945033894922,3.2256603331096194,30.630274056925376,Object Detected,Truck,Consistent,1431.3851295219313
89.20752472723618,14.415029135422387,-3.404199960451244,24.679576831531108,Object Detected,Truck,Erratic,1223.9291796055322
1.6935724925681073,3.2434004678287476,1.5036822798896736,10.17580327121928,No Object Detected,Truck,Consistent,2824.03474614622
76.45365109586277,108.03931591679999,-7.4347733823191415,10.071038155557577,No Object Detected,Truck,Erratic,1549.0721037553647
49.951020680077065,65.19823624446165,-5.96189861369785,20.007627202639387,Object Detected,Truck,Consistent,597.1878200396028
28.760500444832537,66.53129608034575,-5.277333214519975,31.31780950988442,Object Detected,Truck,Consistent,1754.9825809507724
34.05099796545728,117.57576548433029,9.679541453511511,43.978579028334956,No Object Detected,Truck,Erratic,1008.098560077434
41.69281863673206,73.2352031719513,5.102393272739196,37.19251044301018,No Object Detected,Truck,Consistent,2709.8726610266026
41.781543232031325,114.5667975575382,-5.4247869547407035,1.9488552010681781,No Object Detected,Truck,Erratic,3552.892235440597
18.061865816922417,35.37743203651313,-5.585396686525666,20.548922663312787,No Object Detected,Truck,Erratic,1094.6348485061994
38.61801703902369,25.785124248600027,0.45150226709653296,25.75926134349632,No Object Detected,Truck,Consistent,1308.5917424593601
91.37282300280161,99.57239713202706,-8.004742565911528,22.168057015653158,No Object Detected,Truck,Consistent,2121.3348874691933
51.919671621454924,44.982441437432755,-9.743301445807752,38.039757286033534,No Object Detected,Truck,Consistent,2067.6659126954364
73.62966969036829,83.68900886627155,-6.0027510469733425,24.44582529910863,No Object Detected,Truck,Erratic,1502.2302806794914
9.129395487230308,111.981445088345,4.7141521548311545,43.53115589980686,Object Detected,Truck,Erratic,1922.4725063617732
57.81679656745863,41.43220929534714,9.29447591682889,11.042584843372872,No Object Detected,Truck,Erratic,2177.8841270816197
65.80077746862084,90.49007712238011,-6.746643399301271,48.81319096876709,No Object Detected,Truck,Consistent,3118.2224491600414
39.41241545899354,71.38261847213546,-9.303730041499087,5.598703189334336,Object Detected,Truck,Consistent,1166.738621174426
15.687002940943984,31.38007470873017,7.592961856538665,13.218295981247664,No Object Detected,Truck,Erratic,2795.010994341324
2.340398091418805,108.58849343808454,-2.295782659302203,30.569560522780016,Object Detected,Truck,Consistent,1290.7956460443627
48.35390365795511,48.42963032143779,2.7828638029605237,7.217975288651434,No Object Detected,Truck,Erratic,2202.3590775447133
31.697816881107432,109.32014847185518,2.2233784973847257,35.44797434700888,No Object Detected,Truck,Consistent,258.7245605748808
27.66349742467802,95.33964888201699,-5.936855513793899,12.701231413847047,Object Detected,Truck,Erratic,645.9351121570762
60.20669308027444,45.009158581863595,7.798372212140293,47.79962311226972,Object Detected,Truck,Consistent,1833.7168392456847
28.439871976555086,34.3408939830342,9.251915948742397,8.253652259555693,No Object Detected,Truck,Erratic,1369.9782411259341
92.20527032912366,50.23153697810873,-3.964746096120731,39.911388366594494,Object Detected,Truck,Erratic,1539.6807572597781
9.800359863373087,3.9841827494541304,2.7724452084100264,47.95454882891664,Object Detected,Truck,Erratic,603.462240010556
73.49707127012707,37.5904488055938,-9.51854859527824,7.944898837793629,Object Detected,Truck,Consistent,2095.354305845703
51.41719382858976,33.329430034683114,-0.372494393968557,27.132303156112837,No Object Detected,Truck,Erratic,846.9136350600393
67.1416060646625,47.9500165646696,6.770679783099894,34.900623965385236,No Object Detected,Truck,Consistent,1862.0279156399602
95.93100110078106,10.445856249496575,3.4700375928283442,49.337551725224074,No Object Detected,Truck,Consistent,3222.261197047192
86.30753736805077,58.319377965738155,-2.698819529839181,6.963567205885957,Object Detected,Truck,Consistent,3323.3620980102564
67.35607580845146,65.05371162701961,2.477137976913612,3.3572510069512616,Object Detected,Truck,Erratic,373.0490910665142
9.7396647174396,45.57352884384456,-7.666917085362861,19.960672912841808,No Object Detected,Truck,Consistent,2829.961075783635
33.38533856754034,74.35388015971242,-9.344798670590762,4.100118393892776,Object Detected,Truck,Erratic,489.4996922900187
46.067395789897205,83.17010233351358,7.727936949490349,11.365382588201529,Object Detected,Truck,Erratic,3444.4887021413597
1.5476427055766018,119.70911498002118,9.501706031199245,32.789079289264286,Object Detected,Truck,Consistent,3354.0485166501753
50.812959121765864,100.41638848338594,-1.177214261059902,11.308166207909226,Object Detected,Truck,Erratic,3179.199642634658
56.52072538144034,34.352044033673266,-8.020674768669592,1.9025132462797356,Object Detected,Truck,Erratic,3413.15483427583
81.92886005144555,34.410436801082234,-6.030676608137739,28.909988678406602,Object Detected,Truck,Consistent,3227.457145072146
21.70365200155867,43.71336351183584,-9.21257616070848,25.57609602051948,Object Detected,Truck,Erratic,2086.955524259966
17.677662621881097,89.03100993712114,-6.93398956315127,38.880214735103515,Object Detected,Truck,Erratic,903.3753619018802
2.2334859506631832,50.597567024173806,1.3759012316329304,17.650452138782907,Object Detected,Truck,Erratic,1982.9051904043663
0.06774438703638364,111.84650556620433,9.834731942530869,20.192261403891017,No Object Detected,Truck,Consistent,700.741357160428
99.79627285875486,12.338806206230428,-7.591211956644317,29.046211914442953,Object Detected,Truck,Erratic,2416.9010192591577
87.3873546918665,103.53152472196095,-6.876480088825081,10.250653430002599,No Object Detected,Truck,Consistent,483.107753038278
13.580077417906223,92.16271060520953,4.936110096581583,25.07503588688056,No Object Detected,Truck,Erratic,2407.43672284374
14.480836176307644,97.95238538562248,-7.702011756889742,24.509218693629276,Object Detected,Truck,Erratic,2395.663580508859
14.956315287068023,102.2892240450665,-0.45614494102544967,44.06161717628606,Object Detected,Truck,Consistent,3110.813213215254
93.78336418635726,61.96428122133391,-1.3554245909529037,15.327066342169793,Object Detected,Truck,Erratic,3433.271008299099
99.70248903451866,83.86578227648967,0.5767121589496682,22.13585018678732,No Object Detected,Truck,Erratic,3508.5730974288613
17.11108896795289,67.13555567578504,-4.636536082520486,0.6383774710200241,No Object Detected,Truck,Consistent,1672.8732182367849
21.35549379769963,4.585283743278188,8.840013432886064,24.147924143097597,No Object Detected,Truck,Consistent,2931.97572230539
2.7979357682662243,101.87520764488877,5.08120205956806,12.103260494318125,Object Detected,Truck,Erratic,3376.6877979581727
37.17305339959939,117.28937291605597,-3.035983059002511,19.45298884219891,Object Detected,Truck,Erratic,2709.9947429028407
33.20686207900921,1.2366921098439265,-5.353216084343206,1.5595877394079471,Object Detected,Truck,Consistent,2700.133993395335
65.9432874285261,52.9703120986177,5.888752524199532,47.49483542488357,Object Detected,Truck,Consistent,1989.4301544610614
28.003276657094524,40.17074390445346,7.7936217597048945,19.10004670313592,No Object Detected,Truck,Erratic,318.8415443308237
79.81786287412912,43.76788900848817,8.66349483750174,18.054644978120955,Object Detected,Truck,Erratic,65.72242165254778
22.240348151338818,49.604866696391426,0.009395123321333188,48.857331004233984,No Object Detected,Truck,Consistent,3211.6365059164577
15.300981580762086,83.1859593536568,0.03629238557448744,10.459654301909232,No Object Detected,Truck,Consistent,2274.468655872286
18.5663383311536,39.363612078644906,-2.1374295602869253,27.051380590228636,No Object Detected,Truck,Consistent,2847.4364489745326
57.21220319125939,116.12150999324197,0.6987602530430514,7.376342340920006,No Object Detected,Truck,Consistent,548.1216671042863
45.234059255986324,80.20396763344557,6.665526567010531,30.736016092425384,Object Detected,Truck,Consistent,2618.1810163038012
60.37501626812991,18.497032222841977,-9.607409792588232,1.7914594786010596,No Object Detected,Truck,Consistent,916.4904277854768
30.09281158849766,6.335034021612103,-4.166368638756472,9.543247708926422,Object Detected,Truck,Consistent,1141.6409962788246
66.32515731742899,71.03427728787644,-0.833286126475091,18.919153564238655,No Object Detected,Truck,Consistent,342.1685310931269
95.84352600024518,100.95385335294561,-1.8885697199640106,15.561912209669915,No Object Detected,Truck,Erratic,1963.138822384352
5.741200319558592,40.69832088913942,-3.350755028872565,17.47655531191741,Object Detected,Truck,Consistent,1327.0635836555439
53.627596552103185,51.63484398311704,-8.046006959413653,33.89603712024311,Object Detected,Truck,Erratic,1913.6239325278427
35.37882702829579,102.34879446050985,-3.8007316224957837,29.774437193740372,Object Detected,Truck,Erratic,2462.234124397503
25.624201952938662,92.25812105400341,0.2238561424988319,41.54203041453614,No Object Detected,Truck,Erratic,1374.155435277458
73.48268602073419,1.3033053015823315,7.646078021836626,23.250320340616565,Object Detected,Truck,Consistent,2809.503415810986
92.66179651392584,67.83882898295036,4.078968550834421,8.362380180997725,No Object Detected,Truck,Erratic,387.69527567019776
60.36550958225282,26.20828643246768,3.352001272171691,4.067072422514084,Object Detected,Truck,Consistent,3124.2520370289876
59.46781041594066,50.675533186781294,-6.474538370225325,41.92351475097561,Object Detected,Truck,Erratic,1780.412691859646
86.04248854840029,105.81846842911486,-7.850437870590419,42.70125549840048,No Object Detected,Truck,Consistent,135.8470926144508
61.426549565717856,54.446270445765514,0.1716888710739255,23.73890573536217,No Object Detected,Truck,Erratic,1794.838997135256
42.08277762019546,35.33041269698023,5.377505230336377,43.04255404058192,No Object Detected,Truck,Consistent,2321.662646953127
85.66278438482018,80.3553746079287,-7.005067700898073,18.378153368758877,Object Detected,Truck,Consistent,322.14449673485376
14.101589025884687,32.939701548410184,-6.937789419647489,39.00038476611526,No Object Detected,Truck,Erratic,1285.5994014237576
79.04124921310822,77.94889664872683,6.49849790999291,37.912022628612355,Object Detected,Truck,Consistent,3555.46177676616
66.62345398100157,26.897889095263068,-6.904527790503767,35.92907198950376,Object Detected,Truck,Erratic,2791.194159391492
82.17711925263643,106.42163240685271,5.328126885881588,21.049297370941737,No Object Detected,Truck,Erratic,610.2288083255897
19.991296738895905,85.69209198838632,-2.4330253499342085,29.309590234123167,No Object Detected,Truck,Consistent,1215.4931247496304
99.74569305881889,74.58614769154507,9.163002821511327,29.58999748788735,Object Detected,Truck,Consistent,1153.1856463117917
94.93622879629059,107.37250038769628,-3.4437307160526114,25.166852339240485,No Object Detected,Truck,Consistent,2935.96298106575
78.20450283496878,99.39353061179051,7.072170928742988,0.8595478056475425,No Object Detected,Truck,Erratic,1808.2920696858814
61.96621754480734,83.72540986355862,-6.452759221945728,4.648971062863561,No Object Detected,Truck,Consistent,3573.5107270570156
62.91618490342628,99.62370132105711,-4.5095523543686244,38.4443108647302,No Object Detected,Truck,Erratic,3402.6933149652755
62.441172578574744,103.70448638918393,-2.7069942101786415,14.980103519075316,Object Detected,Truck,Erratic,3134.22101479827
85.18196795622383,63.96692137184328,6.80008471329651,10.837757697039436,No Object Detected,Truck,Erratic,2044.454533810621
63.722169983003184,73.40454358280948,5.514708470671891,26.656530812607897,Object Detected,Truck,Erratic,104.6296801667785
64.59068887776995,76.3005660013129,-7.513834518645826,44.86276905397493,No Object Detected,Truck,Erratic,2683.546596116725
9.654104360063165,24.365986520332225,5.18830533340539,49.13401950454065,Object Detected,Truck,Consistent,1251.5397532336135
16.63991830920313,95.21024571699778,-6.272261558167931,19.05856076496625,No Object Detected,Truck,Consistent,1305.5994316675622
36.45591516206527,25.539159785903006,7.977831040342231,21.04298326318561,No Object Detected,Truck,Erratic,3060.9454060767075
12.297453487357114,119.12701094859595,-6.625403026255214,1.3350044004678263,No Object Detected,Truck,Erratic,2087.6512931733514
47.07704834375378,52.59956971332103,1.2434145299535064,20.256986157188727,No Object Detected,Truck,Erratic,2822.3753990467476
71.67713619605794,82.42923626536198,8.463002678870659,18.722252693071063,Object Detected,Truck,Consistent,2970.9799685360863
49.724936163824495,69.42556605787749,-9.828007183461104,17.979603076487845,Object Detected,Truck,Erratic,3475.7001641532142
82.11910237381657,52.93718593460551,-8.909731408371035,26.54292194472781,Object Detected,Truck,Erratic,1432.5243793342315
61.345259048215674,70.74691219446298,7.623247697013774,33.84051161261973,No Object Detected,Truck,Consistent,2575.827074039429
41.03246945283823,112.42074024690052,6.250285082998239,1.3366500559137406,Object Detected,Truck,Erratic,3050.2569946699864
75.95850534041136,88.92087375801466,-9.484933630527122,38.715113140541256,No Object Detected,Truck,Erratic,795.7500984717109
6.540789796143798,96.86503634109879,7.952933726498415,3.9551899409272284,Object Detected,Truck,Erratic,3587.037098455687
19.66382350346798,17.690151999922993,-7.5858625705600975,38.52443773533208,No Object Detected,Truck,Consistent,1157.9407621525722
64.26055114924812,75.5887939232586,-0.4909897325250192,5.632011588964925,Object Detected,Truck,Consistent,1322.505535919584
36.31902670667354,8.410181267127982,4.166082775599708,6.700900540551341,Object Detected,Truck,Erratic,2833.8271211421816
93.17985029060627,36.24048034700892,9.2308359509679,1.306378811492176,No Object Detected,Truck,Erratic,2482.69968898291
72.95821407277047,103.22942336816143,-5.123042893771594,3.581468536346816,No Object Detected,Truck,Erratic,29.626509472653506
77.86913457996899,14.779814107401709,-8.005591670297408,0.8526695448721588,Object Detected,Truck,Consistent,3212.035479603184
53.49065745497493,66.32686629954785,-7.290017148071617,36.4811009445802,Object Detected,Truck,Consistent,622.8783868108552
85.04982107444094,92.17664913063476,-0.4348934557669395,40.16013908172465,Object Detected,Truck,Consistent,1708.3249245645218
46.58517899553468,22.348817671681566,-4.050282482169896,5.779479234963336,No Object Detected,Truck,Consistent,862.9743486048642
21.827073137913857,57.318241501739315,-8.49159083595942,45.89944472381767,No Object Detected,Truck,Consistent,2825.7504218257604
4.0352506517849385,90.27524566020708,-4.8283048274678215,37.65986447866516,No Object Detected,Truck,Consistent,723.0995974658061
5.934260074416531,9.321992293716882,-8.06305858883057,49.985049629256714,No Object Detected,Truck,Erratic,2072.2929240966723
62.9846864234615,78.11901784786296,5.828938909957477,17.379763794698956,No Object Detected,Truck,Consistent,3095.4147433441335
13.185332524717175,25.003010209372214,2.5622545969724477,34.16238648322706,Object Detected,Truck,Erratic,1890.3395869289454
61.827984275426154,78.19093117346168,-7.748021558061207,16.70166271760661,Object Detected,Truck,Consistent,2612.028187286793
40.03999054007789,6.458496260963265,5.571914988527443,22.61362181740055,No Object Detected,Truck,Consistent,1485.9700869500925
73.24168114403543,64.80192318211272,-2.9555195773408567,22.30541746555256,Object Detected,Truck,Erratic,42.61583870375865
98.53712520154424,7.448959767893593,3.668042520752909,40.50678597769701,Object Detected,Truck,Erratic,3315.6155228698885
98.30199495207364,62.387322201984865,7.467966529739439,9.22426845971902,Object Detected,Truck,Erratic,3333.9427078351623
25.283314335943242,78.37673121008726,1.5104214835604584,45.54824385741354,No Object Detected,Truck,Erratic,1206.998073704608
57.85509412104884,48.70285953336487,-1.4207932259556237,34.43775685702323,Object Detected,Truck,Erratic,3544.5233056462307
65.69601827312857,84.75682425754181,8.809524656308422,41.92159331695366,Object Detected,Truck,Consistent,2339.9216494162265
12.940174238434565,46.395484745240026,0.2994889982516469,47.94844909934587,No Object Detected,Truck,Consistent,1201.979543418021
48.84608867101824,0.885739418417284,6.549075688380942,49.342036702930656,No Object Detected,Truck,Erratic,2949.7361138148494
18.48588752156498,44.269518974550806,5.015983329157152,11.557233112146426,Object Detected,Truck,Consistent,2639.9432562065494
46.20659601490217,47.40574887393619,-9.277934808218195,42.33994888671185,Object Detected,Truck,Erratic,2135.9147454110803
52.72542414523308,26.858170603232246,4.469489579864925,20.9325148543877,No Object Detected,Truck,Erratic,3577.4595844397977
59.482171035901,21.769088643507995,-4.40122486598312,30.61024772391366,No Object Detected,Truck,Erratic,2818.202113196706
26.755423268504476,84.33595376201669,6.5105859115640605,14.5879878849155,No Object Detected,Truck,Erratic,1562.2390967599372
76.48342022539823,39.32648098347775,-7.284754956543427,11.99788992010548,No Object Detected,Truck,Erratic,1574.4497461892272
52.865354472463885,12.322737126050827,-8.940767920381594,3.3340917348045895,No Object Detected,Truck,Consistent,597.731207199371
74.51324953555432,59.05962883598318,-4.371016750967625,23.36179906493927,Object Detected,Truck,Consistent,1570.1897487156184
88.0264311317411,112.76835933348684,-1.994339643579174,29.303550883372804,No Object Detected,Truck,Erratic,2136.6027940694808
5.630488505094111,102.79009174112144,6.1530126481470795,37.61967064081795,No Object Detected,Truck,Erratic,3230.775660210089
79.70645788242946,75.83776478563512,8.641341780865996,44.24748100926479,Object Detected,Truck,Erratic,2476.4168507261347
63.8683870482622,51.86493378592906,-8.988928739576473,36.65672953688153,Object Detected,Truck,Consistent,291.6071965931301
83.07459771308845,29.84527400019365,-7.403277172457477,46.544758957664065,Object Detected,Truck,Erratic,2675.436403684827
48.44052418998852,7.718142574001208,8.630291899887006,28.548022401712704,Object Detected,Truck,Erratic,1046.9458642101781
97.72768360791947,75.2276269363537,0.8026490045497212,38.514595162998624,Object Detected,Truck,Erratic,2546.5655658906585
40.07243428680539,33.274380321718716,5.29368755014087,49.33005497378768,No Object Detected,Truck,Consistent,995.6296491351814
29.083369224616973,114.7820009427171,1.3318014492020822,39.678110591769446,Object Detected,Truck,Consistent,3345.410526405454
5.578175124081586,23.256636988136393,0.5978162845820396,8.627035312224447,Object Detected,Truck,Erratic,729.8266299086024
46.69158011266329,106.46021718471292,-4.8485316703052845,8.70191951817132,Object Detected,Truck,Erratic,2502.7056517124506
99.18940178042224,116.03699957308139,-1.5732825420846908,3.7585113801925694,No Object Detected,Truck,Erratic,3022.288759261727
90.96656095890539,22.422630790622186,6.104126316968632,5.76382281795561,No Object Detected,Truck,Consistent,632.8939498167712
4.370905495692446,47.38396093530226,-3.4613952174740543,43.92460730331657,Object Detected,Truck,Erratic,1062.5959258420983
40.36800357764774,63.07336411293249,-2.7690660820744517,33.72263017998705,No Object Detected,Truck,Consistent,2780.0396737136284
1.3115759391296389,57.67995235430779,-8.662143373927972,49.641974195909626,Object Detected,Truck,Erratic,1466.4452292009773
78.8370245287624,51.456719073599594,8.413619821957592,8.729858213223274,No Object Detected,Truck,Consistent,1365.0326684771046
95.28596035017706,15.758657822671465,1.7648517735753266,47.83291177035447,Object Detected,Truck,Consistent,843.1846095619588
3.8366170035265545,96.9844344574245,3.5650326204355984,11.14457646387988,Object Detected,Truck,Erratic,2097.6825106688675
34.21058194829968,119.45421505037719,2.8651849812607004,7.893596537860404,No Object Detected,Truck,Erratic,1557.7821370156844
29.552387617740507,34.51122655382057,0.8315611451445015,5.741677799530382,Object Detected,Truck,Consistent,2842.229087214838
69.33152858641726,85.60807398401985,-0.5192051188492552,41.35466576302926,Object Detected,Truck,Erratic,2213.1051673478682
84.74091259088617,22.908988420354426,1.9517735830945888,48.0873220381097,Object Detected,Truck,Consistent,1461.8819276240479
73.97760421332377,32.33888709441952,-5.461348659239631,5.466808650117361,No Object Detected,Truck,Consistent,3488.3069473962946
